NTA,Pop_1E,MaleEN,FemEN,PopUnd18N,PopOv65N,HispN,NotHispN,WhiteN,BlackN,NativeN,AsianN,PacificN,OtherRace1N,OtherRace2N,HHPop,HHINC_U10N,HHINC_10t14N,HHINC_15t24N,HHINC_25t34N,HHINC_35t49N,HHINC_50t74N,HHINC_75t99N,HHINC_100t149N,HHINC_150t199N,HHINC_200plN,Pop16yrsOver,Labor_forceN,CivilianLF,CLF_UnemployedN,PopOver25,EduOtherN,EduBachelor,EduGradProf,GardenCounts,HasGarden,FELONY_norm,MISDEMEANOR_norm,VIOLATION_norm,TOTAL_CRIME_norm
Eastchester-Edenwald-Baychester,35172.0,0.4425110883657455,0.5574889116342545,0.2307801660411691,0.12092005003980437,0.2426930512907995,0.7573069487092005,0.035312180143295804,0.6632548618219037,0.006482429205049471,0.030876833845104062,0.0025019902194927785,0.0012509951097463892,0.017627658364608213,11447.0,0.09705599720450774,0.06036516117760112,0.09137765353367694,0.11278064121603912,0.13715383943391282,0.17559185812876738,0.1267581025596226,0.12273958242334235,0.05084301563728488,0.025334148685245042,28159.0,0.6246315565183422,17589.0,0.10330320086417648,22511.0,0.7581626760250544,0.15969970236773134,0.08213762160721425,1.0,1.0,0.04497896053679063,0.09757761856021836,0.02248948026839532,0.16504605936540429
Fordham South,28434.0,0.4843145529999297,0.5156854470000704,0.303228529225575,0.06393753956530912,0.7249419708799325,0.27505802912006755,0.011957515650277835,0.2494197087993248,0.0015474432018006614,0.004220299641274529,0.0,0.0015474432018006614,0.006365618625589083,8930.0,0.21243001119820829,0.10179171332586788,0.20313549832026875,0.116013437849944,0.1206047032474804,0.1076147816349384,0.07760358342665173,0.04087346024636058,0.00929451287793953,0.010638297872340424,20825.0,0.6293397358943578,13106.0,0.14291164352205096,16007.0,0.8877366152308365,0.08183919535203349,0.030424189417130005,3.0,1.0,0.066364211859042,0.15840191320250405,0.03460645705845115,0.2593725821199972
Highbridge,39144.0,0.44223891273247495,0.557761087267525,0.3074289801757613,0.07600143061516453,0.6551961986511343,0.3448038013488657,0.01696300837931739,0.31976803596975273,0.0007664009809932558,0.002861230329041488,0.0,0.003346617617003883,0.001098508072757,13242.0,0.18592357649901828,0.11455973417912703,0.1806373659568041,0.11274731913608214,0.12566077631777678,0.13351457483763782,0.08027488294819514,0.051427276846397835,0.006267935357196798,0.008986557921764084,28547.0,0.5880828108032368,16788.0,0.12258756254467475,22723.0,0.8669629890419399,0.10632398890991507,0.02671302204814505,10.0,1.0,0.040389331698344584,0.10019415491518496,0.015864500306560392,0.15644798692008993
Hunts Point,26531.0,0.4853190607214202,0.5146809392785798,0.28570351664091065,0.09095020918925033,0.7310693151407787,0.2689306848592213,0.009912932041762466,0.24548641212166897,0.0018845878406392523,0.0065583656854245964,0.0,0.0021484301383287475,0.002939957031397233,8445.0,0.2458259325044405,0.1265837773830669,0.15725281231497928,0.12753108348134992,0.14517465956187092,0.10965068087625814,0.04511545293072825,0.033629366489046776,0.004381290704558911,0.004854943753700414,19678.0,0.4979672730968594,9799.0,0.10572507398714157,15489.0,0.9019304022209309,0.0757311640519078,0.02233843372716121,3.0,1.0,0.14526403075647354,0.28574120839772343,0.06305830914778937,0.4940635483019864
Kingsbridge Heights,31294.0,0.4762574295392088,0.5237425704607912,0.2436888860484438,0.1076883747683262,0.7502716175624721,0.249728382437528,0.04150955454719755,0.15450246053556593,0.006263181440531731,0.034127947849428006,0.0,0.003291365757014124,0.010033872307790629,10882.0,0.1414262084175703,0.09244624149972433,0.17138393677632788,0.11514427494945782,0.15787539055320712,0.15263738283403785,0.08684065429149053,0.054217974637015255,0.016816761624701342,0.01121117441646756,24395.0,0.6654232424677188,16233.0,0.12770282757346146,20263.0,0.8296895819967428,0.12776982677787102,0.04254059122538617,1.0,1.0,0.06327091455231035,0.12101361283313095,0.021825270019812104,0.2061097974052534
Longwood,28961.0,0.4917302579330825,0.5082697420669176,0.29753806843686337,0.08704809916784641,0.7444839611891855,0.2555160388108145,0.011394634163184971,0.2191913262663582,0.0013466385829218606,0.014087911329028691,0.0004488795276406201,0.0032457442767860225,0.005800904664894168,9040.0,0.240929203539823,0.12389380530973453,0.13086283185840708,0.11913716814159292,0.12632743362831858,0.13827433628318586,0.0629424778761062,0.04480088495575221,0.005088495575221239,0.007743362831858406,21290.0,0.5233442930953499,11136.0,0.1079382183908046,17272.0,0.8904006484483558,0.0800138953219083,0.029585456229735987,3.0,1.0,0.08366423811332481,0.17896481475087184,0.05155208728980353,0.3141811401540002
Melrose South-Mott Haven North,43244.0,0.4611275552677828,0.5388724447322172,0.31678383128295257,0.08470539265562853,0.630422717602442,0.3695772823975581,0.014522245860697438,0.3286236240865785,0.004139302562205161,0.006035519378410878,0.003538063083896032,0.005827398020534641,0.00689112940523541,14293.0,0.22024767368641995,0.1387392429860771,0.14503603162387185,0.14223745889596304,0.13713006366752956,0.09962918911355208,0.04953473728398517,0.03890016091793185,0.011544112502623662,0.017001329322045757,30880.0,0.5569624352331606,17176.0,0.13088029809035864,24282.0,0.8790873898360926,0.08084177580100486,0.04007083436290256,15.0,1.0,0.09531958190731664,0.2231523448339654,0.035542503006197386,0.35401442974747943
Morrisania-Melrose,39939.0,0.4745987631137485,0.5254012368862515,0.2755952828062796,0.08360249380304965,0.6086531961240892,0.3913468038759108,0.01474748992213125,0.3542652545131325,0.003630536568266607,0.005232980294949798,0.0,0.0028293147049250106,0.010641227872505573,13736.0,0.18469714618520675,0.1069452533488643,0.17283051834595226,0.12143273150844495,0.1373762376237624,0.1362842166569598,0.06552125800815375,0.05809551543389632,0.007280139778683752,0.009536983110075713,30392.0,0.5493879968412739,16687.0,0.1157787499250914,24396.0,0.8616576487948844,0.10050828004590916,0.03783407115920643,13.0,1.0,0.07291118956408522,0.16475124564961566,0.03668093843110744,0.2743433736448083
Mott Haven-Port Morris,55080.0,0.4767973856209151,0.523202614379085,0.31107480029048656,0.08324255628177196,0.7177378358750908,0.28226216412490923,0.015177923021060274,0.2518155410312273,0.003776325344952796,0.005809731299927378,0.0,0.0016158315177923024,0.004066811909949165,18480.0,0.2511904761904762,0.120508658008658,0.1912878787878788,0.1132034632034632,0.1198051948051948,0.10016233766233766,0.05292207792207792,0.03338744588744589,0.012987012987012988,0.004545454545454545,39844.0,0.5379228993072984,21416.0,0.12831527829660067,30750.0,0.9107642276422764,0.07027642276422763,0.01895934959349593,8.0,1.0,0.08333333333333333,0.2095497458242556,0.031917211328976035,0.324800290486565
Mount Hope,52973.0,0.4695788420516112,0.5304211579483888,0.2772355728389935,0.07522700243520282,0.6826307741679724,0.31736922583202765,0.015271930983708682,0.2672115983614294,0.0016234685594548163,0.01742397070205576,0.0004153059105582089,0.005078058633643554,0.010344892681177205,17135.0,0.16119054566676394,0.1427487598482638,0.17560548584768018,0.11374379924131894,0.15914794280711994,0.1411730376422527,0.06063612489057485,0.03075576305806828,0.01103005544207762,0.003968485555879778,40169.0,0.6188354203490254,24828.0,0.14036571612695345,31640.0,0.8577749683944375,0.09399494310998736,0.04823008849557522,4.0,1.0,0.05991731636871614,0.13691880769448586,0.030638249674362406,0.2274743737375644
North Riverdale-Fieldston-Riverdale,27145.0,0.4699944741204642,0.5300055258795359,0.190127095229324,0.22195616135568244,0.2183090808620372,0.7816909191379628,0.6363602873457359,0.061153066863142376,0.0006999447412046418,0.06601584085466937,0.0,0.002284030208141463,0.015177749125069076,10684.0,0.04867090977162111,0.031074503931111944,0.057281916885061776,0.05606514414077125,0.09444028453762636,0.14217521527517785,0.16295394983152378,0.18560464245600897,0.09350430550355672,0.12822912766754024,22410.0,0.5867469879518072,13149.0,0.07293330291276902,19052.0,0.4147071173630065,0.2606025614108755,0.32469032122611796,0.0,0.0,0.021550930189721863,0.04129673973107386,0.010057100755203536,0.07290477067599926
Norwood,42666.0,0.48106220409693895,0.518937795903061,0.27307457929030143,0.09250925795715556,0.6293067079173112,0.3706932920826888,0.09579055922748793,0.13718183096610884,0.0007500117189331082,0.11203300051563306,0.0,0.01357052453944593,0.011367365115079924,14663.0,0.16313169201391256,0.07672372638614199,0.15856236786469344,0.1301916388187956,0.14867353201936848,0.1724067380481484,0.06874445884198323,0.05367250903635,0.016435927163609084,0.011457409806997205,32074.0,0.6322878343829893,20280.0,0.14585798816568046,26784.0,0.794392174432497,0.14023297491039427,0.06537485065710873,1.0,1.0,0.060868138564665074,0.11496273379271553,0.024281629400459383,0.20011250175784
park-cemetery-etc-Bronx,1777.0,0.5042205965109735,0.4957794034890264,0.2296004501969612,0.08441193021947102,0.5728756330894766,0.42712436691052336,0.11873944850872255,0.29375351716375914,0.0,0.01463140123804164,0.0,0.0,0.0,713.0,0.11640953716690043,0.1023842917251052,0.120617110799439,0.07433380084151472,0.10098176718092566,0.2300140252454418,0.09957924263674614,0.0729312762973352,0.02244039270687237,0.060308555399719486,1414.0,0.6598302687411598,933.0,0.09110396570203644,1183.0,0.7185122569737954,0.18427726120033813,0.09721048182586643,1.0,1.0,0.63083849184018,1.450196961170512,0.24198086662915025,2.3230163196398426
Parkchester,30826.0,0.471258028936612,0.5287419710633879,0.2068708233309544,0.11603840913514565,0.3808797768117823,0.6191202231882177,0.020015571271005,0.4119898786738467,0.002757412573801337,0.15538830857068708,0.0,0.007720755206643742,0.021248296892233832,12689.0,0.08873827724801009,0.04886121837812278,0.09693435258885648,0.10851918984947592,0.15288832847348094,0.22507683820632046,0.1357080936243991,0.11687288202380015,0.02001733785168256,0.006383481755851525,24963.0,0.713656211192565,17727.0,0.12071980594573248,21749.0,0.7429307094579061,0.16685824635615432,0.0902110441859396,1.0,1.0,0.0268928826315448,0.06507493674171154,0.010445727632518005,0.10241354700577436
Pelham Bay-Country Club-City Island,26172.0,0.4611034693565642,0.5388965306434357,0.17086963166743085,0.2088491517652453,0.3892709766162311,0.6107290233837689,0.5160476845483724,0.03591624637016659,0.0010698456365581537,0.05154363441846248,0.0,0.0008405930001528349,0.00531101941005655,11135.0,0.049663224068253256,0.0676246070947463,0.09043556353839244,0.1101930848675348,0.08837000449034575,0.1762909744050292,0.1359676695105523,0.17431522227211496,0.0632240682532555,0.04391558149977548,22024.0,0.6010261532873229,13237.0,0.07441263126085973,19504.0,0.7344134536505332,0.16437653814602132,0.10121000820344543,0.0,0.0,0.02529420755005349,0.052346018645881086,0.020823781140149773,0.09846400733608436
Pelham Parkway,29947.0,0.4611480281831235,0.5388519718168765,0.2086686479447023,0.13083113500517582,0.4387417771396133,0.5612582228603867,0.3212007880589041,0.13513874511637225,0.001502654689952249,0.09269709820683207,0.0,0.0007680235081978161,0.009950913280128228,11325.0,0.09289183222958056,0.05236203090507726,0.0849448123620309,0.09977924944812362,0.13695364238410596,0.1845474613686534,0.12017660044150112,0.13050772626931567,0.05271523178807947,0.04512141280353201,24235.0,0.6690323911697957,16200.0,0.10351851851851852,21137.0,0.6891233382220749,0.17627856365614802,0.13459809812177698,0.0,0.0,0.04464554045480349,0.10508565131732728,0.018766487461181418,0.1684976792333122
Schuylerville-Throgs Neck-Edgewater Park,47580.0,0.4873266078184111,0.5126733921815889,0.20613703236654055,0.1556746532156368,0.4537200504413619,0.5462799495586381,0.3970575872215216,0.09239176124422026,0.0010928961748633882,0.03566624632198403,0.0002311895754518705,0.010151324085750316,0.009688944934846577,16527.0,0.07823561444908332,0.05645307678344527,0.08743268590790827,0.06008349972771827,0.10068372965450477,0.15054153808918738,0.14061838204150784,0.19852362800266232,0.065589641193199,0.061838204150783574,38839.0,0.6145884291562604,23870.0,0.08299120234604106,32410.0,0.7492132058006788,0.15146559703795126,0.09932119716136996,0.0,0.0,0.032471626733921816,0.08829340058848256,0.02755359394703657,0.14831862126944095
Soundview-Bruckner,37866.0,0.4885649395235832,0.5114350604764168,0.2798552791422384,0.10201764115565416,0.6197908413880526,0.3802091586119474,0.02485078962657793,0.2508318808429726,0.005862779274282998,0.06446416310146305,0.0,0.013151639993661859,0.02104790577298896,11820.0,0.15981387478849407,0.10050761421319797,0.17428087986463622,0.13485617597292726,0.13510998307952626,0.12148900169204738,0.07639593908629441,0.07504230118443317,0.01751269035532995,0.004991539763113367,28503.0,0.6094095358383328,17370.0,0.14122049510650547,23225.0,0.8817222820236814,0.08551130247578041,0.032766415500538215,1.0,1.0,0.04148840648602968,0.10141023609570593,0.01816933396714731,0.1610679765488829
Soundview-Castle Hill-Clason Point-Harding Park,56552.0,0.44578441080775216,0.5542155891922479,0.24103479983024476,0.1302518036497383,0.6063092375159146,0.3936907624840855,0.02378342056868015,0.3379544490026878,0.0005304852171452824,0.017665157730937898,0.0,0.006206677040599802,0.0075505729240345175,19190.0,0.15674830640958834,0.10145909327774882,0.1269932256383533,0.10661803022407504,0.12912975508077126,0.15841584158415842,0.07759249609171444,0.0996352266805628,0.0310578426263679,0.012350182386659721,44333.0,0.5294024767103512,23470.0,0.12262462718363867,36194.0,0.8460242029065591,0.10894070840470796,0.04503508868873294,4.0,1.0,0.04689489319564295,0.12383293252228038,0.024773659640684682,0.19550148535860798
Spuyten Duyvil-Kingsbridge,31508.0,0.4694680716008633,0.5305319283991368,0.19810841690999112,0.20324996826202868,0.3902818331852228,0.6097181668147772,0.4396026405992129,0.09235749650882316,0.0,0.05233591468833312,0.001967754221150184,0.009045321823029072,0.01440903897422877,13171.0,0.0655227393516058,0.049806392832738584,0.08336496849138259,0.0566395869713765,0.10576266039025133,0.17827044263913142,0.13195657125503,0.17713157694935844,0.07015412649001594,0.0813909346291094,25714.0,0.6312903476705297,16233.0,0.05858436518203659,23202.0,0.5063787604516852,0.2537281268856133,0.2398931126627015,1.0,1.0,0.04256061952519995,0.09629300495112353,0.021105750920401168,0.15995937539672464
University Heights-Morris Heights,55575.0,0.4490868196131354,0.5509131803868645,0.2830589293747188,0.08003598740440845,0.6742420152946469,0.3257579847053531,0.010526315789473684,0.29201979307242465,0.0009536662168241118,0.017255960413855152,0.00012595591542959963,0.0014934772829509671,0.003382816014394961,19072.0,0.24223993288590606,0.1247378355704698,0.1596581375838926,0.1101614932885906,0.13664010067114093,0.11519505033557048,0.056679949664429526,0.030620805369127518,0.016988255033557047,0.007078439597315437,41746.0,0.5643414937958128,23559.0,0.12436860647735473,32908.0,0.8696365625379847,0.09891211863376688,0.03145131882824845,4.0,1.0,0.049284750337381916,0.10407557354925777,0.02884390463337832,0.18220422852001802
Van Cortlandt Village,51157.0,0.4758097621048928,0.5241902378951072,0.2374455108782767,0.11232089450124128,0.6686474969212425,0.3313525030787576,0.08712395175635787,0.17723869656156538,0.004906464413472252,0.0444318470590535,0.0,0.005101941083331704,0.012549602204976836,17863.0,0.124559144600571,0.0635391591557969,0.12758215305379836,0.1070928735374797,0.14560824049711696,0.1888820466886861,0.12651850193136652,0.0825729160835246,0.02200078374293232,0.011644180708727535,40030.0,0.6620034973769673,26500.0,0.12573584905660376,33368.0,0.7817969311915608,0.13755694078158714,0.08064612802685207,1.0,1.0,0.04017045565611745,0.0772328322614696,0.02034912133236898,0.13775240924995602
Van Nest-Morris Park-Westchester Square,29509.0,0.5027957572266089,0.4972042427733912,0.2604290216544105,0.10396828086346538,0.5246873835101156,0.4753126164898844,0.24440001355518656,0.10695042190518148,0.0004405435629807855,0.1067132061404995,0.0,0.002507709512352164,0.01430072181368396,9430.0,0.08769883351007424,0.061081654294803826,0.13563096500530222,0.10593849416755036,0.13881230116648993,0.18366914103923648,0.10159066808059383,0.1266171792152704,0.04199363732767762,0.016967126193001062,22731.0,0.6583520302670363,14965.0,0.1380554627464083,18982.0,0.7791065219681804,0.1462438099251923,0.07464966810662732,0.0,0.0,0.051848588566200136,0.11674404418990815,0.029313090921413806,0.1979057236775221
West Concourse,37395.0,0.4804385613049873,0.5195614386950127,0.27484957882069794,0.0765610375718679,0.7070463965770825,0.2929536034229175,0.01898649552079155,0.2311538975798904,0.0008824709185720016,0.01815750768819361,0.0006417970316887284,0.008824709185720016,0.014306725498061237,13095.0,0.1878579610538373,0.12386407025582286,0.16571210385643376,0.13088965253913706,0.13081328751431845,0.1429553264604811,0.06483390607101948,0.04009163802978236,0.005345551737304314,0.007636502481863306,28216.0,0.6089807201587751,17162.0,0.12207201957813775,22709.0,0.8603637324408825,0.1075784931084592,0.032057774450658334,0.0,0.0,0.07979676427329857,0.1954271961492178,0.023880197887418103,0.2991041583099345
West Farms-Bronx River,35752.0,0.4784347728798389,0.5215652271201611,0.2649921682703066,0.10463750279704633,0.6460897292459163,0.3539102707540837,0.03306108749160886,0.25109084806444393,0.0005873797270082793,0.042738867755650035,0.0,0.01583128216603267,0.010600805549339898,11865.0,0.1798567214496418,0.10206489675516224,0.15642646439106614,0.13232195533080487,0.13375474083438685,0.14310998735777494,0.0785503581963759,0.055625790139064483,0.01533923303834808,0.002949852507374631,27277.0,0.5869780401070499,16001.0,0.13436660208736953,22461.0,0.9073505186768176,0.07314901384622234,0.019500467476960062,0.0,0.0,0.05322779145222645,0.11907026180353547,0.0227120161109868,0.19501006936674872
Westchester-Unionport,28437.0,0.4670675528360938,0.5329324471639062,0.2379294581003622,0.11980869993318564,0.6362485494250448,0.3637514505749552,0.03942047332700355,0.15135211168548018,0.0,0.12701761789218272,0.0,0.024826810141716782,0.02113443752857193,9073.0,0.12796208530805686,0.07461699548109776,0.11727102391711673,0.10955582497520117,0.10867408795326794,0.1794334839634079,0.12917447371321505,0.09754215805136117,0.02391711671993828,0.031852749917337164,22508.0,0.6161809134529945,13869.0,0.15242627442497655,18262.0,0.8146424268973825,0.12912057824991785,0.0562369948526996,0.0,0.0,0.041600731441431935,0.07613320673770088,0.020677286633611142,0.13841122481274395
Williamsbridge-Olinville,65043.0,0.4615408268376305,0.5384591731623695,0.2503728302815061,0.12070476454038097,0.25215626585489603,0.747843734145104,0.023461402456836245,0.6921574958104638,0.003413126700797934,0.012053564564980091,0.0009070922312931443,0.007010746736774135,0.008840305643958612,21483.0,0.1402969790066564,0.06619187264348554,0.12316715542521996,0.10622352557836427,0.1478378252571801,0.17627891821440209,0.09011776753712238,0.10827165665875343,0.027789414886189082,0.013824884792626729,50582.0,0.6366494009726781,32203.0,0.16141353290066146,41360.0,0.812862669245648,0.12961798839458413,0.05751934235976789,1.0,1.0,0.056624079455129685,0.10894331442276647,0.026213428039912057,0.1917808219178082
Woodlawn-Wakefield,44064.0,0.4652777777777778,0.5347222222222222,0.20797022512708788,0.14056826434277414,0.17445079883805373,0.8255492011619463,0.16292211328976036,0.5937953885257807,0.0002723311546840959,0.04395878721859114,0.0,0.011460602759622369,0.013139978213507623,14863.0,0.08356321065733703,0.06687748099307005,0.07138531924914218,0.09204063782547266,0.1302563412500841,0.16019646101056315,0.1513826280024221,0.16107111619457715,0.05160465585682567,0.031622148960505955,35865.0,0.6564059668200195,23536.0,0.10566791298436437,30643.0,0.725646966680808,0.1938126162581993,0.08054041706099273,0.0,0.0,0.04348220769789397,0.0744144880174292,0.017565359477124183,0.13546205519244736
